num_rooms,num_people,housearea,is_ac,is_tv,is_flat,ave_monthly_income,num_children,is_urban,amount_paid
3.0,1.0,940.05,0,1,1,24975.39,2,0,588.2533207
3.0,3.0,802.81,0,0,0,25520.17,2,1,541.0411806
3.0,0.0,1175.71,1,1,1,40163.85,0,1,850.6174256
3.0,3.0,918.63,0,1,1,16998.43,3,0,516.1371736
1.0,5.0,587.69,0,1,0,20956.92,1,0,361.0301742
2.0,4.0,949.02,1,1,1,15645.13,2,1,908.4111717
3.0,5.0,912.62,1,1,0,19487.56,2,1,948.1244137
1.0,5.0,567.83,1,1,0,34357.78,1,0,416.0863173
3.0,5.0,852.77,1,0,0,42164.38,1,0,428.5338743
3.0,5.0,808.27,0,1,1,42973.79,3,1,872.3510953
2.0,5.0,630.08,1,1,0,22784.23,0,1,609.2283984
2.0,5.0,1113.18,0,1,1,27659.79,3,0,601.3236612
3.0,5.0,785.79,1,1,1,33916.8,0,1,691.4960226
1.0,2.0,854.04,1,1,1,8560.56,0,0,387.2025774
1.0,5.0,667.43,0,1,0,16639.28,1,1,651.8485741
0.0,7.0,478.33,0,1,1,19062.14,0,1,502.3623706
2.0,5.0,701.43,1,1,1,12857.82,0,0,366.9756201
2.0,5.0,1000.44,0,1,0,28649.43,1,0,285.7052733
3.0,4.0,887.57,0,1,0,23856.6,0,1,601.7798412
2.0,6.0,637.27,0,0,0,28094.45,0,1,485.9354521
3.0,4.0,733.62,0,1,1,30381.49,2,1,749.1383063
3.0,5.0,761.19,0,0,1,33356.46,2,0,537.5937521
2.0,7.0,840.13,0,1,1,35397.42,2,1,761.2642415
2.0,5.0,739.0,1,0,1,23731.51,0,0,368.2610223
2.0,6.0,488.35,0,0,1,12436.41,1,1,580.2561579
0.0,3.0,1024.82,0,1,1,28876.67,1,1,613.7702422
2.0,6.0,965.2,0,1,0,33363.39,1,1,745.8097632
0.0,5.0,968.65,1,1,1,47904.37,3,1,1094.762145
3.0,6.0,838.25,0,1,1,22592.39,0,1,651.2505703
1.0,3.0,610.17,0,1,0,28660.04,1,1,529.752567
3.0,7.0,532.29,0,1,1,20281.78,0,0,339.4661728
1.0,6.0,984.05,1,0,1,9627.81,1,0,565.4874221
3.0,4.0,873.78,0,1,1,5565.5,0,0,299.9922367
2.0,4.0,777.78,0,1,0,25425.08,2,1,679.6670644
2.0,6.0,705.26,1,1,0,22377.23,2,1,804.4602565
3.0,3.0,647.53,0,1,1,33074.14,3,0,527.2751089
2.0,3.0,952.8,0,1,1,39609.7,2,1,856.2314301
1.0,6.0,622.23,1,1,0,27623.69,0,1,680.8628705
1.0,7.0,970.66,0,1,1,26338.22,3,1,802.164383
0.0,6.0,918.08,0,1,0,19449.26,0,0,225.8297233
1.0,1.0,808.88,1,0,0,19741.17,2,1,813.7427877
2.0,4.0,755.45,0,0,1,31312.08,2,0,531.6564844
2.0,8.0,626.27,0,1,0,4577.68,3,0,533.2605305
2.0,5.0,563.0,0,0,0,34857.7,1,1,501.5592067
0.0,6.0,817.24,1,1,0,23889.94,2,1,913.1323358
1.0,6.0,896.96,0,1,1,11184.97,1,1,708.0589312
3.0,7.0,874.27,0,1,0,31211.12,0,1,642.4982494
2.0,6.0,1034.24,1,1,1,7775.47,1,1,823.7567113
1.0,5.0,898.03,1,1,0,11325.19,3,1,1030.525958
1.0,6.0,880.51,1,1,1,32511.01,2,1,987.8537637
1.0,4.0,905.65,0,1,0,56355.95,2,0,576.9982862
3.0,5.0,646.24,1,1,1,19332.0,3,0,849.4272911
3.0,7.0,673.25,0,0,0,20910.94,2,1,619.8681172
1.0,6.0,702.43,1,0,0,24957.63,2,1,874.6551407
2.0,5.0,778.53,0,1,0,28011.26,0,1,471.6859469
3.0,2.0,603.58,0,1,0,28243.32,0,0,224.5919176
3.0,1.0,1077.31,0,1,1,8382.92,1,1,649.7085257
0.0,5.0,868.31,1,0,0,31608.86,0,0,271.6913989
2.0,9.0,746.65,0,1,1,23299.5,2,1,820.8426313
0.0,6.0,925.72,0,1,0,30721.85,0,0,348.1411043
2.0,9.0,674.48,1,1,1,27319.21,2,1,905.8731672
2.0,6.0,905.64,1,1,0,28407.03,0,1,641.2404715
0.0,5.0,999.06,0,1,0,30210.45,1,1,732.9088264
3.0,4.0,854.33,0,1,0,18918.92,3,1,787.4450969
2.0,5.0,813.5,0,1,0,33164.3,1,1,596.5393003
3.0,4.0,505.88,0,0,1,24826.06,3,0,620.8044324
2.0,4.0,761.86,0,1,1,7353.41,0,0,364.9502191
2.0,2.0,767.74,1,1,0,17477.31,3,0,716.031236
2.0,1.0,752.08,1,1,0,30477.09,1,0,546.5076831
2.0,7.0,1025.06,1,0,1,17823.67,1,0,609.1034722
3.0,6.0,753.75,1,1,1,11728.32,4,1,1102.994109
1.0,5.0,861.68,1,1,0,35897.48,1,0,544.2242352
1.0,3.0,811.09,0,1,1,36398.05,1,0,522.8355157
2.0,6.0,901.94,1,1,1,33624.6,2,0,688.1587974
2.0,9.0,983.6,1,1,0,26546.3,2,0,598.14145
0.0,7.0,926.45,1,0,1,27785.45,2,1,774.0506127
2.0,3.0,513.97,1,0,0,24447.93,2,0,482.3048555
2.0,6.0,742.55,1,1,1,25114.88,1,0,599.9276294
3.0,6.0,767.65,0,1,0,35282.36,2,0,524.3016383
3.0,5.0,711.94,0,1,0,18470.96,1,1,716.9022033
3.0,6.0,847.1,1,1,0,32952.39,0,1,693.158645
3.0,5.0,698.63,0,1,1,26337.36,1,1,731.2069996
4.0,4.0,729.31,0,1,1,10395.27,0,0,305.9995691
1.0,5.0,1023.66,0,1,0,12826.64,1,1,721.5493629
1.0,3.0,802.89,1,1,0,21307.33,1,1,765.879138
1.0,8.0,841.62,1,1,0,23764.01,2,0,603.7833777
2.0,5.0,879.25,0,0,1,12596.85,0,0,272.7913879
2.0,5.0,367.73,0,0,0,14814.95,0,0,87.8518497
2.0,3.0,457.71,0,1,0,10398.38,2,0,456.7958156
3.0,4.0,1025.59,0,1,1,41559.87,0,0,272.5741732
2.0,2.0,639.22,0,1,0,29826.67,1,1,560.0940142
3.0,5.0,912.02,1,1,0,33736.56,0,0,353.0244501
3.0,6.0,1112.99,0,1,1,15430.48,0,0,446.559878
0.0,10.0,1019.64,0,1,0,6031.98,2,1,819.6897325
2.0,0.0,708.78,0,1,1,24223.22,2,1,693.0780987
2.0,4.0,841.29,1,1,0,6165.27,2,0,546.7350103
2.0,4.0,758.89,1,1,0,12919.84,1,0,576.2154416
1.0,5.0,668.13,1,1,0,15481.44,1,1,658.3791723
4.0,5.0,470.52,0,1,0,22726.77,2,1,671.1305381
2.0,4.0,953.72,0,1,0,27690.35,1,1,555.6780785
3.0,0.0,772.57,1,1,1,12317.68,0,1,816.3237989
2.0,6.0,780.34,0,1,1,41016.55,1,0,411.9113289
3.0,8.0,1024.32,0,1,0,29350.88,2,1,760.0749706
1.0,4.0,1025.35,1,1,1,12059.17,1,0,675.4361882
0.0,5.0,795.34,1,1,0,22724.75,2,0,678.2539839
2.0,5.0,945.22,1,1,1,13217.15,2,1,815.1687753
1.0,4.0,912.46,1,1,0,26579.64,2,1,976.1715232
2.0,7.0,697.37,0,1,1,18812.34,1,1,634.8459632
2.0,8.0,983.43,0,0,1,22657.68,4,0,529.1219825
2.0,2.0,819.78,1,1,0,21991.53,0,1,636.8844293
2.0,5.0,678.51,0,1,1,14150.45,1,0,395.4033332
2.0,3.0,527.7,0,1,0,43204.74,1,1,575.0037374
2.0,9.0,863.06,1,1,1,22622.14,1,1,812.9828301
3.0,5.0,692.49,1,1,1,39477.18,1,0,690.1026345
2.0,5.0,670.01,1,1,1,36959.48,1,0,539.030565
3.0,7.0,710.0,1,1,1,19662.06,0,0,547.8579188
2.0,5.0,954.01,0,0,1,27990.39,0,0,270.2592943
2.0,6.0,631.54,0,1,1,32046.17,2,1,821.5718157
2.0,6.0,783.75,1,1,1,8970.35,0,1,768.0457556
0.0,7.0,602.31,0,0,1,9072.79,1,0,418.4443299
3.0,0.0,1060.11,0,1,1,33817.84,1,1,656.168438
2.0,2.0,762.18,1,1,0,35141.26,2,1,786.3179031
3.0,8.0,824.74,1,1,1,23400.22,1,0,682.4282341
3.0,4.0,615.35,0,1,0,33954.6,2,1,725.9703135
2.0,6.0,996.64,0,0,0,21220.11,0,1,495.153671
2.0,3.0,903.62,1,1,1,38243.86,0,1,793.3423112
2.0,5.0,686.9,1,1,0,29489.46,2,1,937.6211463
2.0,4.0,976.34,0,0,0,3507.86,1,1,477.7614788
2.0,7.0,729.12,0,1,0,29066.2,0,1,655.2151632
3.0,3.0,829.61,0,1,0,29728.82,1,1,568.0921031
1.0,8.0,909.63,1,1,1,10084.09,1,1,853.4426696
2.0,8.0,748.83,0,0,0,12819.36,2,0,329.4553246
2.0,2.0,1025.77,0,1,1,24293.56,2,0,476.6830107
4.0,7.0,1049.08,1,1,0,33978.15,0,1,796.1320637
2.0,7.0,818.59,1,0,0,32710.94,0,1,542.129924
1.0,7.0,998.02,1,1,0,11903.62,2,1,814.3627199
0.0,5.0,787.6,0,1,0,26472.36,2,1,659.0702207
3.0,4.0,671.4,0,1,1,30461.42,0,0,313.4620194
2.0,4.0,925.83,0,1,0,36063.58,2,0,474.6952299
2.0,4.0,721.09,0,1,0,37586.7,1,0,478.1037958
3.0,5.0,621.65,0,1,0,36867.11,1,1,688.1521363
3.0,5.0,904.32,0,1,1,22728.0,1,0,538.103211
2.0,3.0,734.66,0,1,0,15053.63,1,1,517.9757247
1.0,5.0,652.64,1,1,1,35364.15,1,1,784.2329099
3.0,4.0,944.11,1,1,0,33446.94,1,1,898.5794256
1.0,6.0,678.34,0,0,1,39175.03,0,1,615.4819559
2.0,7.0,666.42,0,1,1,13412.74,0,0,332.5594177
1.0,4.0,602.24,1,1,0,43077.89,1,1,721.6156407
3.0,4.0,872.51,0,1,1,13887.45,0,1,495.8442857
2.0,6.0,816.3,0,1,1,39795.94,1,0,528.4521069
3.0,0.0,991.31,0,1,0,12687.26,1,1,655.8701112
2.0,5.0,847.97,0,1,0,39502.92,0,0,354.4726932
2.0,4.0,660.94,1,0,0,10145.17,0,1,568.6605495
1.0,1.0,814.75,0,1,1,15535.05,0,1,653.4233136
1.0,6.0,835.43,0,0,0,22204.0,0,1,537.8010046
